hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,debris,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),(fp_entry-fn_entry+fp_exit-fn_exit),non_block,shadow check,debris check
73,1609722000,2955299,2955299,937370,118,0,1364379,1590566,354,0,0,0,0.000119785,0,99.988,0,2809863,1859969,936658,936658,936657,0,936657,1,0,0,0,5.37643e-07,0,99.9999,0,1873205,923311,923244,923984,7780,923148,673,96,67,67,0,67,0,0.000103974,7.25649e-05,99.9896,0.00725649,7.85909e-05,1.16754e-05,99.9938,0,13413,5663,30,7780,5663,7780
74,1609725600,2990471,2990471,948707,119,0,1380352,1609764,355,0,0,0,0.00011871,0,99.9881,0,2842955,1882140,947988,947988,947987,0,947987,1,0,0,0,5.3131e-07,0,99.9999,0,1894967,934152,934083,934825,7819,933987,673,96,69,69,0,69,0,0.000102767,7.38638e-05,99.9897,0.00738638,7.78403e-05,1.18827e-05,99.9939,0,13904,6113,28,7819,6113,7819
75,1609729200,3025240,3025240,959801,120,0,1396403,1628479,358,0,0,0,0.000118338,0,99.9882,0,2879457,1905901,959090,959090,959089,0,959089,1,0,0,0,5.24686e-07,0,99.9999,0,1920367,946811,946742,947484,7859,946645,673,97,69,69,0,69,0,0.000102449,7.28762e-05,99.9898,0.00728762,7.7578e-05,1.17388e-05,99.9939,0,12347,4517,29,7859,4517,7859
76,1609732800,3061005,3061005,971343,120,0,1412731,1647916,358,0,0,0,0.000116955,0,99.9883,0,2919089,1931448,970630,970630,970629,0,970629,1,0,0,0,5.17746e-07,0,99.9999,0,1948459,960818,960741,961491,7885,960644,673,97,77,77,0,77,0,0.000100956,8.014e-05,99.9899,0.008014,7.65965e-05,1.29341e-05,99.994,0,9888,2024,21,7885,2024,7885
77,1609736400,3094199,3094199,981720,122,0,1427682,1666153,364,0,0,0,0.000117639,0,99.9882,0,2935052,1944554,980998,980998,980997,0,980997,1,0,0,0,5.14257e-07,0,99.9999,0,1954054,963556,963479,964229,7944,963382,673,97,77,77,0,77,0,0.000100669,7.99123e-05,99.9899,0.00799123,7.69704e-05,1.28284e-05,99.9939,0,17518,9595,21,7944,9595,7944
78,1609740000,3130802,3130802,993330,124,0,1444441,1685991,370,0,0,0,0.000118181,0,99.9882,0,2970136,1967832,992607,992607,992606,0,992606,1,0,0,0,5.08173e-07,0,99.9999,0,1977529,975225,975148,975898,8012,975048,673,100,77,77,0,77,0,0.00010254,7.89561e-05,99.9897,0.00789561,7.75454e-05,1.26773e-05,99.9939,0,17458,9470,24,8012,9470,8012
79,1609743600,3174937,3174937,1007499,126,0,1464571,1709990,376,0,0,0,0.000118428,0,99.9882,0,3020809,2000134,1006781,1006781,1006780,0,1006780,1,0,0,0,4.99967e-07,0,100,0,2014028,993353,993274,994027,8132,993171,674,103,79,79,0,79,0,0.000103689,7.95286e-05,99.9896,0.00795286,7.78157e-05,1.28072e-05,99.9939,0,13506,5399,25,8132,5399,8132
80,1609747200,3223221,3223221,1022649,128,0,1487469,1735368,384,0,0,0,0.000119135,0,99.9881,0,3072316,2033326,1021927,1021927,1021926,0,1021926,1,0,0,0,4.91805e-07,0,100,0,2050389,1011399,1011318,1012073,8266,1011213,674,105,81,81,0,81,0,0.000103817,8.00871e-05,99.9896,0.00800871,7.81755e-05,1.29229e-05,99.9939,0,10608,2367,25,8266,2367,8266
81,1609750800,3275927,3275927,1039200,128,0,1511662,1763881,384,0,0,0,0.000117219,0,99.9883,0,3117994,2064335,1038462,1038462,1038461,0,1038461,1,0,0,0,4.84418e-07,0,100,0,2079532,1025873,1025791,1026547,8363,1025686,674,105,82,82,0,82,0,0.000102352,7.99319e-05,99.9898,0.00799319,7.69698e-05,1.28807e-05,99.9939,0,12670,4331,24,8363,4331,8363
82,1609754400,3333727,3333727,1057576,130,0,1539230,1794108,389,0,0,0,0.000116686,0,99.9883,0,3178415,2103612,1056848,1056848,1056847,0,1056847,1,0,0,0,4.75373e-07,0,100,0,2121567,1046764,1046682,1047439,8488,1046576,675,106,82,82,0,82,0,0.000101264,7.83367e-05,99.9899,0.00783367,7.64948e-05,1.26463e-05,99.994,0,10165,1702,25,8488,1702,8488
83,1609758000,3401606,3401606,1078671,131,0,1569744,1831467,395,0,0,0,0.000116122,0,99.9884,0,3226702,2138190,1077932,1077932,1077931,0,1077931,1,0,0,0,4.67685e-07,0,100,0,2148770,1060258,1060176,1060933,8595,1060070,675,106,82,82,0,82,0,9.99757e-05,7.73397e-05,99.99,0.00773397,7.606e-05,1.24241e-05,99.994,0,17755,9185,25,8595,9185,8595
84,1609761600,3464045,3464045,1098295,132,0,1598511,1865133,401,0,0,0,0.000115761,0,99.9884,0,3280138,2174635,1097563,1097563,1097562,0,1097562,1,0,0,0,4.59847e-07,0,100,0,2182575,1077072,1076990,1077747,8682,1076882,675,108,82,82,0,82,0,0.000100272,7.61323e-05,99.99,0.00761323,7.59409e-05,1.22101e-05,99.994,0,20572,11917,27,8682,11917,8682
85,1609765200,3519677,3519677,1115892,133,0,1624662,1894609,406,0,0,0,0.000115351,0,99.9885,0,3331138,2208827,1115159,1115159,1115158,0,1115158,1,0,0,0,4.52729e-07,0,100,0,2215979,1093668,1093586,1094343,8788,1093477,675,109,82,82,0,82,0,9.96646e-05,7.4977e-05,99.99,0.0074977,7.56357e-05,1.20196e-05,99.994,0,21572,12812,28,8788,12812,8788
86,1609768800,3579643,3579643,1134527,136,0,1652652,1926578,413,0,0,0,0.000115375,0,99.9885,0,3373099,2238933,1133773,1133773,1133772,0,1133772,1,0,0,0,4.46641e-07,0,100,0,2239326,1105160,1105078,1105835,8969,1104968,675,110,82,82,0,82,0,9.95331e-05,7.41974e-05,99.99,0.00741974,7.56817e-05,1.18433e-05,99.994,0,28694,19754,29,8969,19754,8969
87,1609772400,3639849,3639849,1152923,139,0,1681405,1958023,421,0,0,0,0.000115664,0,99.9884,0,3424000,2273425,1152180,1152180,1152179,0,1152179,1,0,0,0,4.39865e-07,0,100,0,2271820,1121245,1121163,1121921,9130,1121050,676,113,82,82,0,82,0,0.000100781,7.3133e-05,99.9899,0.0073133,7.60535e-05,1.16568e-05,99.994,0,31016,21918,32,9130,21918,9130
88,1609776000,3702840,3702840,1172343,143,0,1711514,1990890,436,0,0,0,0.000117747,0,99.9882,0,3485051,2313546,1171571,1171571,1171570,0,1171570,1,0,0,0,4.32237e-07,0,100,0,2313480,1141975,1141891,1142651,9230,1141774,676,117,84,84,0,84,0,0.000102454,7.35568e-05,99.9898,0.00735568,7.7392e-05,1.17345e-05,99.9939,0,29679,20483,34,9230,20483,9230
89,1609779600,3762598,3762598,1191097,143,0,1739119,2023043,436,0,0,0,0.000115877,0,99.9884,0,3529252,2344910,1190328,1190328,1190327,0,1190327,1,0,0,0,4.26456e-07,0,100,0,2338924,1154582,1154498,1155258,9345,1154380,676,118,84,84,0,84,0,0.000102201,7.27536e-05,99.9898,0.00727536,7.64243e-05,1.15669e-05,99.994,0,35829,26519,35,9345,26519,9345
90,1609783200,3825326,3825326,1210666,147,0,1768711,2056162,453,0,0,0,0.000118421,0,99.9882,0,3572954,2376425,1209914,1209914,1209913,0,1209913,1,0,0,0,4.208e-07,0,100,0,2363040,1166511,1166427,1167187,9474,1166307,676,120,84,84,0,84,0,0.000102871,7.20096e-05,99.9897,0.00720096,7.79017e-05,1.14002e-05,99.9938,0,43486,34049,37,9474,34049,9474
91,1609786800,3884879,3884879,1228939,157,0,1796439,2087949,491,0,0,0,0.000126387,0,99.9874,0,3645991,2421908,1228171,1228171,1228170,0,1228170,1,0,0,0,4.12898e-07,0,100,0,2417820,1193737,1193651,1194413,9638,1193523,676,128,86,86,0,86,0,0.000107226,7.20427e-05,99.9893,0.00720427,8.26609e-05,1.14659e-05,99.9934,0,34519,24924,43,9638,24924,9638
92,1609790400,3944759,3944759,1247473,159,0,1824461,2119799,499,0,0,0,0.000126497,0,99.9874,0,3705551,2460801,1246701,1246701,1246700,0,1246700,1,0,0,0,4.06372e-07,0,100,0,2458850,1214100,1214012,1214776,9790,1213882,676,130,88,88,0,88,0,0.000107075,7.24817e-05,99.9893,0.00724817,8.26809e-05,1.15491e-05,99.9934,0,32688,22941,43,9790,22941,9790
93,1609794000,3998069,3998069,1264055,164,0,1848987,2148567,515,0,0,0,0.000128812,0,99.9871,0,3750654,2491499,1263282,1263282,1263281,0,1263281,1,0,0,0,4.01365e-07,0,100,0,2487372,1228217,1228129,1228893,9934,1227993,676,136,88,88,0,88,0,0.00011073,7.16486e-05,99.9889,0.00716486,8.44802e-05,1.14022e-05,99.9933,0,35152,25267,49,9934,25267,9934
94,1609797600,4048628,4048628,1280365,168,0,1872534,2175564,530,0,0,0,0.000130909,0,99.9869,0,3805214,2526773,1279588,1279588,1279587,0,1279587,1,0,0,0,3.95762e-07,0,100,0,2525626,1247185,1247096,1247861,10093,1246957,676,139,89,89,0,89,0,0.000111451,7.13607e-05,99.9889,0.00713607,8.56494e-05,1.13773e-05,99.9932,0,32491,22449,51,10093,22449,10093
95,1609801200,4097884,4097884,1295687,172,0,1895335,2202009,540,0,0,0,0.000131775,0,99.9868,0,3846450,2554872,1294901,1294901,1294900,0,1294900,1,0,0,0,3.91409e-07,0,100,0,2551549,1259971,1259878,1260647,10268,1259734,676,144,93,93,0,93,0,0.000114288,7.38112e-05,99.9886,0.00738112,8.65694e-05,1.17532e-05,99.9932,0,35022,24806,52,10268,24806,10268
96,1609804800,4140562,4140562,1308950,173,0,1914534,2225486,542,0,0,0,0.0001309,0,99.9869,0,3892506,2584402,1308171,1308171,1308170,0,1308170,1,0,0,0,3.86937e-07,0,100,0,2584335,1276231,1276138,1276907,10401,1275992,676,146,93,93,0,93,0,0.000114399,7.28708e-05,99.9886,0.00728708,8.61121e-05,1.16233e-05,99.9932,0,32032,21685,54,10401,21685,10401
97,1609808400,4182159,4182159,1321643,174,0,1934075,2247539,545,0,0,0,0.000130315,0,99.987,0,3941071,2614967,1320862,1320862,1320861,0,1320861,1,0,0,0,3.82414e-07,0,100,0,2620209,1294105,1294004,1294781,10464,1293856,676,148,101,101,0,101,0,0.000114365,7.80462e-05,99.9886,0.00780462,8.57719e-05,1.24826e-05,99.9933,0,26857,16441,48,10464,16441,10464
98,1609812000,4220454,4220454,1333385,176,0,1951704,2268198,552,0,0,0,0.000130792,0,99.9869,0,3980990,2640738,1332589,1332589,1332588,0,1332588,1,0,0,0,3.78682e-07,0,100,0,2648401,1308149,1308046,1308825,10516,1307896,676,150,103,103,0,103,0,0.000114666,7.87372e-05,99.9885,0.00787372,8.60534e-05,1.26081e-05,99.9932,0,24542,14074,48,10516,14074,10516
99,1609815600,4258012,4258012,1344820,178,0,1969325,2288130,557,0,0,0,0.000130812,0,99.9869,0,4017909,2664849,1344026,1344026,1344025,0,1344025,1,0,0,0,3.75256e-07,0,100,0,2673883,1320823,1320717,1321499,10583,1320565,676,152,106,106,0,106,0,0.00011508,8.0253e-05,99.9885,0.0080253,8.61265e-05,1.28583e-05,99.9932,0,23308,12772,47,10583,12772,10583
100,1609819200,4295166,4295166,1356276,179,0,1986248,2308359,559,0,0,0,0.000130146,0,99.987,0,4055554,2689367,1355475,1355475,1355474,0,1355474,1,0,0,0,3.71835e-07,0,100,0,2700079,1333892,1333784,1334568,10612,1333632,676,152,108,108,0,108,0,0.000113952,8.09661e-05,99.9886,0.00809661,8.55931e-05,1.29832e-05,99.9933,0,21690,11123,45,10612,11123,10612
101,1609822800,4328535,4328535,1366653,180,0,2001901,2326074,560,0,0,0,0.000129374,0,99.9871,0,4092518,2712994,1365861,1365861,1365860,0,1365860,1,0,0,0,3.68596e-07,0,100,0,2726657,1347133,1347023,1347809,10660,1346869,676,154,110,110,0,110,0,0.000114317,8.16549e-05,99.9886,0.00816549,8.52341e-05,1.31129e-05,99.9933,0,18837,8222,45,10660,8222,10660
102,1609826400,4364024,4364024,1377891,181,0,2018439,2345023,562,0,0,0,0.00012878,0,99.9871,0,4131884,2738268,1377105,1377105,1377104,0,1377104,1,0,0,0,3.65194e-07,0,100,0,2754779,1361163,1361052,1361839,10691,1360895,676,157,111,111,0,111,0,0.000115343,8.15479e-05,99.9885,0.00815479,8.50716e-05,1.31152e-05,99.9933,0,16052,5408,47,10691,5408,10691
103,1609830000,4407930,4407930,1391792,181,0,2038144,2369224,562,0,0,0,0.000127497,0,99.9873,0,4174679,2766540,1390996,1390996,1390995,0,1390995,1,0,0,0,3.61462e-07,0,100,0,2783683,1375544,1375430,1376220,10762,1375273,676,157,114,114,0,114,0,0.000114137,8.28763e-05,99.9886,0.00828763,8.42104e-05,1.33333e-05,99.9934,0,15565,4847,44,10762,4847,10762
104,1609833600,4452326,4452326,1405163,184,0,2059151,2392601,574,0,0,0,0.000128921,0,99.9871,0,4198456,2784987,1404369,1404369,1404368,0,1404368,1,0,0,0,3.59068e-07,0,100,0,2794087,1380618,1380504,1381295,10889,1380346,677,158,114,114,0,114,0,0.000114442,8.25717e-05,99.9886,0.00825717,8.50552e-05,1.32282e-05,99.9933,0,23864,13020,45,10889,13020,10889
105,1609837200,4494318,4494318,1418235,189,0,2078409,2415318,591,0,0,0,0.000131499,0,99.9869,0,4231991,2808104,1417420,1417420,1417419,0,1417419,1,0,0,0,3.56112e-07,0,100,0,2814571,1390684,1390569,1391361,11065,1390408,677,161,115,115,0,115,0,0.00011577,8.26931e-05,99.9884,0.00826931,8.66204e-05,1.32289e-05,99.9932,0,26850,15832,47,11065,15832,11065
106,1609840800,4541265,4541265,1433193,192,0,2100322,2440341,602,0,0,0,0.000132562,0,99.9867,0,4281227,2840151,1432390,1432390,1432389,0,1432389,1,0,0,0,3.52094e-07,0,100,0,2848837,1407761,1407645,1408438,11121,1407481,677,164,116,116,0,116,0,0.000116497,8.24004e-05,99.9883,0.00824003,8.72664e-05,1.31981e-05,99.9931,0,24744,13672,49,11121,13672,11121
107,1609844400,4592309,4592309,1449240,196,0,2124157,2467536,616,0,0,0,0.000134137,0,99.9866,0,4326142,2870539,1448435,1448435,1448434,0,1448434,1,0,0,0,3.48367e-07,0,100,0,2877707,1422104,1421987,1422781,11213,1421820,677,167,117,117,0,117,0,0.000117432,8.22725e-05,99.9883,0.00822725,8.82391e-05,1.31683e-05,99.9931,0,26447,15285,51,11213,15285,11213
108,1609848000,4643288,4643288,1465554,199,0,2147378,2495287,623,0,0,0,0.000134172,0,99.9866,0,4373554,2902316,1464738,1464738,1464737,0,1464737,1,0,0,0,3.44552e-07,0,100,0,2908816,1437578,1437461,1438255,11293,1437292,677,169,117,117,0,117,0,0.000117559,8.13869e-05,99.9882,0.00813869,8.82761e-05,1.30243e-05,99.9931,0,27276,16036,53,11293,16036,11293
109,1609851600,4694196,4694196,1481436,207,0,2171420,2522131,645,0,0,0,0.000137404,0,99.9863,0,4410667,2928679,1480605,1480605,1480604,0,1480604,1,0,0,0,3.41451e-07,0,100,0,2930062,1448074,1447957,1448751,11420,1447783,677,174,117,117,0,117,0,0.00012016,8.0797e-05,99.988,0.0080797,9.03985e-05,1.28983e-05,99.9929,0,32647,21285,58,11420,21285,11420
110,1609855200,4750333,4750333,1499355,210,0,2196793,2552889,651,0,0,0,0.000137043,0,99.9863,0,4467552,2965938,1498524,1498524,1498523,0,1498523,1,0,0,0,3.37161e-07,0,100,0,2969028,1467414,1467295,1468091,11563,1467117,677,178,119,119,0,119,0,0.000121302,8.1095e-05,99.9879,0.0081095,9.03777e-05,1.29578e-05,99.9929,0,31228,19725,60,11563,19725,11563
111,1609858800,4807728,4807728,1517777,212,0,2222957,2584112,659,0,0,0,0.000137071,0,99.9863,0,4528910,3005726,1516950,1516950,1516949,0,1516949,1,0,0,0,3.32698e-07,0,100,0,3011960,1488776,1488655,1489453,11667,1488472,677,183,121,121,0,121,0,0.00012292,8.12748e-05,99.9877,0.00812748,9.06234e-05,1.30076e-05,99.9929,0,28294,16690,63,11667,16690,11667
112,1609862400,4863328,4863328,1535314,218,0,2249636,2613014,678,0,0,0,0.000139411,0,99.9861,0,4560980,3030406,1534468,1534468,1534467,0,1534467,1,0,0,0,3.29989e-07,0,100,0,3026512,1495938,1495817,1496615,11781,1495631,677,186,121,121,0,121,0,0.000124337,8.08857e-05,99.9876,0.00808857,9.21225e-05,1.28865e-05,99.9928,0,38650,26935,66,11781,26935,11781
113,1609866000,4922379,4922379,1553691,220,0,2277147,2644544,688,0,0,0,0.00013977,0,99.986,0,4615823,3066844,1552847,1552847,1552846,0,1552846,1,0,0,0,3.26068e-07,0,100,0,3062976,1513997,1513876,1514674,11954,1513689,677,187,121,121,0,121,0,0.000123514,7.99209e-05,99.9876,0.00799209,9.21793e-05,1.27325e-05,99.9928,0,38970,27083,67,11954,27083,11954
114,1609869600,4982903,4982903,1572944,225,0,2305696,2676507,700,0,0,0,0.00014048,0,99.986,0,4688766,3112831,1572086,1572086,1572085,0,1572085,1,0,0,0,3.21251e-07,0,100,0,3116680,1540745,1540622,1541424,12056,1540430,679,192,123,123,0,123,0,0.000124615,7.98315e-05,99.9875,0.00798315,9.26687e-05,1.2764e-05,99.9927,0,31463,19477,70,12056,19477,12056
115,1609873200,5045464,5045464,1592588,230,0,2335008,2709738,718,0,0,0,0.000142306,0,99.9858,0,4732589,3144428,1591731,1591731,1591730,0,1591730,1,0,0,0,3.18023e-07,0,100,0,3140858,1552697,1552573,1553376,12193,1552378,679,195,124,124,0,124,0,0.000125588,7.9861e-05,99.9874,0.0079861,9.38149e-05,1.27276e-05,99.9926,0,39157,27036,72,12193,27036,12193
116,1609876800,5106455,5106455,1611953,237,0,2363712,2742011,732,0,0,0,0.000143348,0,99.9857,0,4773784,3174494,1611084,1611084,1611083,0,1611083,1,0,0,0,3.15011e-07,0,100,0,3162700,1563410,1563286,1564089,12401,1563088,679,198,124,124,0,124,0,0.000126646,7.93138e-05,99.9873,0.00793138,9.45719e-05,1.2596e-05,99.9926,0,47797,35471,75,12401,35471,12401
117,1609880400,5166556,5166556,1630751,245,0,2392484,2773322,750,0,0,0,0.000145164,0,99.9855,0,4819872,3206749,1629866,1629866,1629865,0,1629865,1,0,0,0,3.11842e-07,0,100,0,3190006,1576883,1576759,1577562,12581,1576555,679,204,124,124,0,124,0,0.000129369,7.86361e-05,99.9871,0.00786361,9.59781e-05,1.24621e-05,99.9925,0,53106,40606,81,12581,40606,12581
118,1609884000,5222183,5222183,1648427,256,0,2418661,2802735,787,0,0,0,0.000150703,0,99.9849,0,4883110,3247010,1647536,1647536,1647535,0,1647535,1,0,0,0,3.07976e-07,0,100,0,3235574,1599474,1599345,1600153,12774,1599127,679,218,129,129,0,129,0,0.000136295,8.06515e-05,99.9864,0.00806515,9.99139e-05,1.2812e-05,99.9922,0,48190,35506,90,12774,35506,12774
119,1609887600,5273956,5273956,1664683,266,0,2443049,2830105,802,0,0,0,0.000152068,0,99.9848,0,4930874,3278719,1663798,1663798,1663797,0,1663797,1,0,0,0,3.04997e-07,0,100,0,3267076,1614921,1614792,1615600,13078,1614570,679,222,129,129,0,129,0,0.000137468,7.98801e-05,99.9863,0.00798801,0.00010081,1.26874e-05,99.9921,0,49005,36021,94,13078,36021,13078
120,1609891200,5318259,5318259,1678875,271,0,2463217,2854227,815,0,0,0,0.000153246,0,99.9847,0,4975743,3308125,1677987,1677987,1677986,0,1677986,1,0,0,0,3.02286e-07,0,100,0,3297756,1630138,1630006,1630818,13200,1629782,680,224,132,132,0,132,0,0.000137412,8.09747e-05,99.9863,0.00809747,0.000101399,1.28699e-05,99.992,0,47980,34873,93,13200,34873,13200
121,1609894800,5357910,5357910,1691537,275,0,2481398,2875681,831,0,0,0,0.000155098,0,99.9845,0,5031327,3342138,1690637,1690637,1690636,0,1690636,1,0,0,0,2.9921e-07,0,100,0,3340690,1651501,1651359,1652182,13303,1651126,681,233,142,142,0,142,0,0.000141084,8.59824e-05,99.9859,0.00859824,0.000102883,1.37178e-05,99.992,0,39277,26066,92,13303,26066,13303
122,1609898400,5395228,5395228,1703098,276,0,2498898,2895497,833,0,0,0,0.000154396,0,99.9846,0,5069430,3366929,1702202,1702202,1702201,0,1702201,1,0,0,0,2.97007e-07,0,100,0,3367228,1664727,1664581,1665408,13346,1664347,681,234,146,146,0,146,0,0.000140564,8.77021e-05,99.9859,0.00877021,0.000102428,1.40023e-05,99.992,0,37620,24363,89,13346,24363,13346
123,1609902000,5429298,5429298,1713611,279,0,2514734,2913722,842,0,0,0,0.000155085,0,99.9845,0,5089385,3382082,1712711,1712711,1712710,0,1712710,1,0,0,0,2.95676e-07,0,100,0,3376674,1669371,1669225,1670052,13425,1668990,681,235,146,146,0,146,0,0.000140772,8.74581e-05,99.9859,0.00874581,0.000102855,1.39303e-05,99.992,0,43485,30150,90,13425,30150,13425
124,1609905600,5464422,5464422,1724502,281,0,2531294,2932278,850,0,0,0,0.000155552,0,99.9844,0,5139745,3412623,1723589,1723589,1723588,0,1723588,1,0,0,0,2.9303e-07,0,100,0,3416156,1689034,1688884,1689715,13503,1688646,681,238,150,150,0,150,0,0.000140909,8.88082e-05,99.9859,0.00888082,0.000103066,1.41964e-05,99.992,0,34704,21290,89,13503,21290,13503
125,1609909200,5501832,5501832,1736553,283,0,2548293,2952684,855,0,0,0,0.000155403,0,99.9845,0,5169120,3433257,1735648,1735648,1735647,0,1735647,1,0,0,0,2.91269e-07,0,100,0,3433472,1697609,1697458,1698290,13586,1697217,681,241,151,151,0,151,0,0.000141964,8.89486e-05,99.9858,0.00889486,0.000103172,1.42015e-05,99.992,0,38189,24694,91,13586,24694,13586
126,1609912800,5545298,5545298,1750136,287,0,2568559,2975872,867,0,0,0,0.000156349,0,99.9844,0,5220150,3465512,1749219,1749219,1749218,0,1749218,1,0,0,0,2.88558e-07,0,100,0,3470931,1716293,1716139,1716974,13631,1715892,681,247,154,154,0,154,0,0.000143915,8.97283e-05,99.9856,0.00897283,0.000103942,1.43562e-05,99.9919,0,33079,19542,94,13631,19542,13631
127,1609916400,5593617,5593617,1765588,292,0,2591489,3001244,884,0,0,0,0.000158037,0,99.9842,0,5275709,3500956,1764679,1764679,1764678,0,1764678,1,0,0,0,2.85636e-07,0,100,0,3511030,1736277,1736112,1736959,13695,1735861,682,251,165,165,0,165,0,0.000144562,9.50309e-05,99.9855,0.00950309,0.000104886,1.52343e-05,99.9918,0,28566,14958,87,13695,14958,13695
128,1609920000,5643283,5643283,1781108,299,0,2614905,3027470,908,0,0,0,0.000160899,0,99.9839,0,5315806,3528645,1780186,1780186,1780185,0,1780185,1,0,0,0,2.83395e-07,0,100,0,3535620,1748459,1748293,1749141,13808,1748038,682,255,166,166,0,166,0,0.000145843,9.49407e-05,99.9854,0.00949407,0.00010659,1.52009e-05,99.9917,0,31892,18174,90,13808,18174,13808
129,1609923600,5696477,5696477,1797698,301,0,2639433,3056130,914,0,0,0,0.00016045,0,99.984,0,5368384,3563161,1796774,1796774,1796773,0,1796773,1,0,0,0,2.8065e-07,0,100,0,3571610,1766387,1766221,1767069,13875,1765963,682,258,166,166,0,166,0,0.000146061,9.39771e-05,99.9854,0.00939771,0.000106385,1.50553e-05,99.9917,0,30552,16770,93,13875,16770,13875
130,1609927200,5749218,5749218,1814415,305,0,2663942,3084347,929,0,0,0,0.000161587,0,99.9838,0,5424506,3599505,1813488,1813488,1813487,0,1813487,1,0,0,0,2.77816e-07,0,100,0,3611018,1786017,1785851,1786699,13949,1785588,682,263,166,166,0,166,0,0.000147255,9.29442e-05,99.9853,0.00929442,0.000107142,1.49083e-05,99.9916,0,27636,13785,98,13949,13785,13949
131,1609930800,5804221,5804221,1831567,306,0,2690240,3113048,933,0,0,0,0.000160745,0,99.9839,0,5478923,3635204,1830617,1830617,1830616,0,1830616,1,0,0,0,2.75088e-07,0,100,0,3648306,1804587,1804418,1805269,14023,1804153,682,265,169,169,0,169,0,0.000146848,9.36502e-05,99.9853,0.00936502,0.000106635,1.50302e-05,99.9917,0,26198,12272,97,14023,12272,14023
132,1609934400,5862734,5862734,1850001,309,0,2717647,3144146,941,0,0,0,0.000160505,0,99.9839,0,5531664,3670752,1849070,1849070,1849069,0,1849069,1,0,0,0,2.72424e-07,0,100,0,3682594,1821682,1821510,1822364,14072,1821242,682,268,172,172,0,172,0,0.000147117,9.44182e-05,99.9853,0.00944182,0.000106559,1.51473e-05,99.9917,0,27559,13584,97,14072,13584,14072
133,1609938000,5915689,5915689,1866765,312,0,2742015,3172726,948,0,0,0,0.000160252,0,99.984,0,5563615,3695004,1865831,1865831,1865830,0,1865830,1,0,0,0,2.70636e-07,0,100,0,3697784,1829173,1829001,1829855,14176,1828733,682,268,172,172,0,172,0,0.000146514,9.40316e-05,99.9854,0.00940316,0.000106382,1.50351e-05,99.9917,0,36829,22750,97,14176,22750,14176
134,1609941600,5975421,5975421,1885491,316,0,2770057,3204404,960,0,0,0,0.000160658,0,99.9839,0,5627644,3736252,1884550,1884550,1884549,0,1884549,1,0,0,0,2.67648e-07,0,100,0,3743094,1851702,1851529,1852384,14302,1851256,682,273,173,173,0,173,0,0.000147432,9.34276e-05,99.9853,0.00934276,0.000106716,1.4961e-05,99.9917,0,33020,18819,101,14302,18819,14302
135,1609945200,6028794,6028794,1902871,319,0,2794061,3233769,964,0,0,0,0.000159899,0,99.984,0,5675296,3768637,1901904,1901904,1901903,0,1901903,1,0,0,0,2.65348e-07,0,100,0,3773392,1866733,1866560,1867415,14420,1866284,682,276,173,173,0,173,0,0.000147852,9.26753e-05,99.9852,0.00926753,0.000106394,1.48318e-05,99.9917,0,35343,21027,104,14420,21027,14420
136,1609948800,6087468,6087468,1921131,327,0,2821169,3265309,990,0,0,0,0.000162629,0,99.9837,0,5731253,3805567,1920171,1920171,1920170,0,1920170,1,0,0,0,2.62773e-07,0,100,0,3811082,1885396,1885223,1886078,14602,1884942,682,281,173,173,0,173,0,0.00014904,9.17579e-05,99.9851,0.00917579,0.000107994,1.46879e-05,99.9916,0,34947,20454,109,14602,20454,14602
